Account No,Coding ID,Archival_Culture_Name,Possible_GJB_All_cid_Matches,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
12599108,,RANGI,,,,111,5,4,5,3,5,3,3,3,3,3,111,111,111,111,111,111,111,2,1,2,3,1,1,2,1,1,111,111,1,2,0,2,111,111,111
4233284,,RANON,,,,111,111,3,5,5,4,2,111,111,111,111,111,111,111,111,111,111,111,1,3,3,3,1,2,111,111,111,1,111,111,111,0,111,111,111,111
8422723,,RAROIANS,,,,111,5,3,4,5,1,1,4,2,111,111,1,3,111,111,111,111,1,4,3,1,2,2,2,2,2,2,3,2,1,1,1,2,4,111,111
14718276,,REDDI,,,,2,5,4,3,5,4,2,3,3,3,3,1,2,111,111,111,2,1,4,3,3,3,3,1,111,111,111,3,2,111,111,0,2,4,1,111
18244,,REGA,,,,111,6,4,5,3,3,2,3,2,2,1,2,1,111,111,111,111,3,2,1,111,3,3,1,2,3,3,3,2,1,1,0,2,4,2,111
45121,,REGEIBAT,,,,111,2,5,5,4,5,4,6,2,3,3,2,3,111,111,111,2,111,2,3,1,3,3,1,2,2,2,1,3,111,5,0,4,6,4,111
8442691,,RENGMA,,,,111,111,3,5,3,4,2,111,111,111,111,111,111,111,111,111,111,111,2,3,3,3,3,1,111,111,111,1,1,111,111,0,111,111,111,111
4230212,,RENNELL,24245,,,111,4,3,5,5,2,1,4,1,111,111,111,111,111,111,111,111,1,4,3,1,111,2,2,2,3,111,111,2,2,3,0,2,4,111,111
8419908,,RESHE,,,,111,5,4,5,5,2,2,5,3,2,1,2,3,111,111,111,111,1,2,1,1,3,3,1,2,3,3,3,2,1,1,0,3,3,111,111
58435,,RHADE,24278,,,111,4,4,5,4,5,2,3,3,3,1,2,3,111,111,111,2,111,5,3,1,1,1,1,111,111,111,1,1,1,2,0,1,4,1,111
64066,,RIFFIANS,30150,,,7,5,7,5,4,4,3,5,3,3,3,2,3,111,111,111,2,2,2,3,1,3,3,1,2,3,3,1,111,1,3,2,2,1,4,111
14718020,,ROMANIANS,10858; 24399; 12640; 13894; 24432; 24421; 30090; 30089; 23090,,,111,111,3,5,5,5,3,111,111,111,111,111,111,111,111,111,111,111,4,4,3,2,2,2,111,111,111,3,3,111,111,0,111,111,111,111
64578,,ROMANS,30092,,,8,5,7,5,5,3,2,5,3,3,3,2,111,111,111,111,2,111,5,4,3,2,2,2,2,2,2,3,3,111,4,2,5,111,1,3
4205892,,ROSSEL,50270,,,1,5,6,2,4,2,1,4,2,1,111,1,1,111,111,111,111,111,2,3,3,3,1,1,111,111,111,3,1,1,2,0,1,4,2,111
32067,,ROTINESE,,,,111,111,3,5,5,4,2,111,111,111,111,111,111,111,111,111,111,111,2,2,111,3,3,1,111,111,111,111,2,111,4,2,111,111,111,111
8431683,,ROTUMANS,,,,111,5,4,5,5,3,2,4,1,1,111,1,3,111,111,111,2,2,4,4,3,1,1,2,111,111,111,1,2,1,3,2,2,4,111,111
10533700,,RUANDA,27781,,,3,5,4,5,4,5,3,5,3,3,3,2,1,111,111,111,2,3,2,1,111,3,3,1,2,3,3,1,2,111,5,0,4,4,2,4
8446531,,RUCUYEN,23288,,,111,111,3,4,3,3,1,111,111,111,111,1,2,111,111,111,111,111,111,2,111,1,2,2,111,111,111,111,111,111,111,0,111,111,111,111
8407876,,RUMBI,,,,111,5,4,5,4,4,2,3,2,2,1,111,111,111,111,111,111,111,2,3,3,3,3,1,2,3,3,1,111,1,2,0,1,111,111,111
8428099,,RUNDI,62544,,,111,5,4,5,5,4,3,5,2,3,3,2,2,111,111,111,2,3,4,1,111,3,3,1,2,3,3,1,2,111,5,0,4,4,2,4
8439108,,S PAIUTE,24575,,,111,2,1,1,2,5,1,6,3,111,111,1,1,111,111,111,2,111,4,3,3,2,2,2,2,2,2,3,2,111,1,0,1,3,111,3
25156,,SAADI,,,,111,2,3,5,4,5,4,5,3,3,3,111,111,111,111,111,111,111,2,3,3,3,3,1,2,2,2,2,3,111,111,0,2,4,4,111
12598596,,SAFWA,,,,111,5,4,5,4,4,2,3,3,3,3,2,2,111,111,111,1,1,2,1,111,3,3,1,2,3,3,3,111,1,4,0,2,4,2,111
20546,,SAGADA,24674,,,6,5,8,5,5,5,3,6,3,3,1,2,2,111,111,111,1,1,3,4,3,2,2,2,2,2,2,3,3,2,2,0,1,1,1,2
4219460,,SAHEL,,,,7,5,4,5,5,5,3,5,2,2,2,111,111,111,111,111,111,3,2,3,1,3,3,1,111,111,111,111,111,111,111,0,4,111,4,111
19522,,SAJEK-ATAY,24696,,,3,5,4,5,3,4,2,3,3,1,111,2,1,111,111,111,2,3,2,4,2,3,2,2,2,3,3,3,2,1,2,1,2,6,1,2
4244804,,SAKALAVA,24707,,,4,4,4,5,5,4,4,3,1,3,3,2,2,111,111,111,2,1,4,1,1,3,3,1,111,111,111,1,2,1,4,0,4,4,2,111
8403012,,SAKATA,,,,111,5,4,5,4,3,1,3,1,2,1,111,111,111,111,111,1,111,2,1,111,1,1,1,2,3,111,1,111,1,2,0,2,4,111,111
4196164,,SALINAN,,,,3,2,1,1,2,3,1,1,111,111,111,1,1,111,111,111,111,111,4,3,1,3,3,1,1,2,2,111,111,1,2,0,1,4,111,3
2146372,,SALISH,24740,,,3,2,2,2,3,1,1,1,111,111,111,1,3,111,111,111,2,3,3,2,1,3,2,2,111,111,111,3,2,111,4,0,1,111,1,3
12633668,,SALVADOR,12596,,,8,6,4,4,4,4,2,5,111,3,3,2,2,111,111,111,2,2,4,3,3,2,2,2,111,111,111,111,111,111,5,0,4,111,4,111
2135876,,SAMAROKENA,,,,111,111,1,1,2,4,2,111,111,111,111,111,111,111,111,111,111,111,1,3,3,3,2,2,111,111,111,3,2,111,111,0,111,111,111,111
2132036,,SAMBURU,30042,,,1,1,5,5,4,5,4,1,111,3,3,111,111,111,111,111,1,1,2,1,111,3,3,1,1,2,3,1,111,111,111,0,3,1,111,111
8418116,,SAMO,,,,6,5,4,4,4,5,2,5,3,2,1,111,111,111,111,111,111,111,4,2,1,3,3,1,2,3,3,1,111,111,111,0,1,111,111,111
33346,,SAMOANS,24795,,,2,5,6,5,5,2,2,4,1,1,111,1,2,111,111,111,2,1,3,3,1,2,2,2,111,111,111,1,2,1,3,2,3,4,2,3
2115,,SAMOYEDE,24806,,,1,1,3,5,2,2,3,1,111,3,1,1,3,111,111,111,2,3,2,3,1,3,3,1,111,111,111,3,3,111,2,1,1,111,3,111
8394052,,SAN JUAN,,,,111,2,1,1,2,4,1,6,3,111,111,1,2,111,111,111,2,2,4,3,3,1,2,2,2,2,2,111,2,111,1,0,1,2,111,3
8427075,,SANDAWE,24828,,,111,5,4,4,4,4,2,3,3,3,3,111,1,111,111,111,111,111,2,3,3,3,3,1,111,111,3,1,111,1,1,1,2,111,2,111
12596292,,SANEMA,,,,1,2,2,2,2,4,1,2,1,111,111,1,3,111,111,111,111,1,1,2,1,2,2,2,111,111,111,1,2,111,1,0,1,4,1,111
8408388,,SANGA,,,,111,5,4,5,4,4,2,3,2,2,1,111,111,111,111,111,1,111,2,1,111,3,3,1,2,3,3,1,111,111,4,0,1,111,111,111
4210500,,SANGU,24861,,,111,5,4,5,4,5,4,6,3,3,3,111,111,111,111,111,111,111,2,1,1,3,3,1,2,3,3,111,2,1,4,0,3,4,111,111
12355,,SANPOIL,,,,2,2,2,2,3,1,1,1,111,111,111,1,3,111,111,111,2,2,4,2,2,3,2,2,1,2,3,3,2,111,1,0,1,4,3,3
55875,,SANTA ANA,,,,4,5,3,4,3,5,1,6,3,111,111,1,3,111,111,111,2,1,4,4,1,2,1,1,2,2,2,2,2,1,2,0,1,6,1,111
2136388,,SANTA CLARA,24052,,,111,111,3,5,4,5,1,111,111,111,111,111,111,111,111,111,111,111,4,4,3,2,2,2,111,111,111,3,3,111,111,0,111,111,111,111
8425540,,SANTA CRUZ,24905,,,111,5,6,5,4,2,2,4,1,1,111,1,1,111,111,111,1,3,2,3,1,3,1,1,111,111,111,3,2,1,3,0,1,5,111,111
10306,,SANTAL,24916,,,111,5,8,5,4,4,2,6,3,3,1,2,2,111,111,111,2,3,2,3,1,3,3,1,2,3,3,3,3,1,1,2,2,4,2,111
12590148,,SANTEE,,,,111,2,2,4,1,4,1,2,3,111,111,1,3,111,111,111,111,111,2,2,111,3,2,2,111,111,2,111,2,111,1,0,1,111,111,3
4233540,,SANTO DOMING,,,,111,111,3,5,4,5,1,111,111,111,111,111,111,111,111,111,111,111,4,4,1,2,1,1,111,111,111,2,3,111,111,0,111,111,111,111
8413764,,SANUSI,,,,111,2,3,5,5,5,4,5,3,3,3,111,111,111,111,111,111,111,2,2,111,3,3,1,2,2,2,111,111,111,111,0,4,111,4,111
10520132,,SAPEI,,,,111,4,4,5,3,5,3,3,3,3,3,111,111,111,111,111,111,111,2,1,111,3,3,1,111,111,111,1,1,111,111,0,2,111,111,111
4222276,,SAPO,,,,2,5,4,5,4,3,2,3,3,3,1,2,1,111,111,111,111,1,2,1,111,3,3,1,111,111,3,1,111,1,2,0,2,4,111,2
10518852,,SARA,30001; 30002; 30003; 30004; 30006; 62543,,,111,5,4,5,4,5,3,3,3,3,3,111,2,111,111,111,1,111,2,1,111,3,3,1,2,3,3,1,111,1,2,0,1,111,111,111
50243,,SARAMACCA,26269,,,111,5,3,4,3,3,1,3,1,111,111,1,1,111,111,111,111,111,2,1,111,1,1,1,111,111,1,1,2,1,1,2,3,4,111,111
8437315,,SARSI,25026,,,111,1,2,3,1,5,1,1,111,111,111,1,3,111,111,111,2,3,2,2,111,3,2,2,1,2,2,3,2,111,1,2,2,5,111,111
8448067,,SATUDENE,25730,,,111,1,2,4,2,1,1,1,111,111,111,1,3,111,111,111,111,1,4,3,3,3,2,2,1,2,111,3,111,111,1,0,1,2,2,3
12586308,,SAWAKUDOKW,,,,111,2,1,1,2,3,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,1,2,2,111,111,111,111,2,111,1,0,1,2,111,3
8451395,,SEKANI,,,,111,2,2,4,1,2,1,1,111,111,111,1,3,111,111,111,111,111,1,2,111,3,2,2,1,2,111,111,2,111,1,0,1,2,4,3
2135364,,SELKUP,,,,111,2,3,5,3,2,3,1,111,3,111,1,3,111,111,111,111,111,2,3,3,3,3,1,111,111,111,111,2,111,2,0,1,111,111,111
31043,,SELUNG,,,,111,1,2,4,4,1,1,1,111,111,111,1,3,111,111,111,2,111,4,3,3,2,2,2,111,111,111,3,3,111,1,1,1,111,111,111
54339,,SEMA,,,,4,5,4,5,4,3,2,3,3,3,1,2,2,111,111,111,2,3,2,3,3,3,3,1,2,3,3,1,1,1,3,0,1,111,2,111
5187,,SEMANG,17474,,,1,1,1,2,2,2,1,1,111,111,111,1,2,111,111,111,2,2,4,3,3,3,2,2,1,2,2,3,2,111,1,1,1,4,3,2
41026,,SEMINOLE,,,,111,111,3,101,101,101,1,111,111,111,111,111,111,111,111,111,111,111,4,4,3,1,1,1,111,111,111,1,1,111,1,0,111,111,111,111
8404036,,SENA,,,,2,5,4,4,4,4,2,3,3,2,1,111,111,111,111,111,111,1,1,1,111,1,1,1,2,1,1,3,111,1,2,0,2,4,111,111
32834,,SENIANG,25763,,,111,5,6,5,4,2,2,4,1,1,111,1,2,111,111,111,1,111,2,2,111,3,3,1,111,111,111,1,1,1,2,2,1,4,111,2
4230724,,SENOI,25180,,,2,3,3,4,4,3,1,3,3,111,111,1,2,111,111,111,2,1,4,3,1,2,2,2,1,2,2,3,2,2,1,0,1,1,1,1
4224068,,SENUFO,,,,111,5,4,3,5,5,2,6,3,2,1,2,3,111,111,111,111,1,2,1,1,3,3,1,2,3,3,1,111,1,3,0,2,111,111,111
61505,,SERBS,30112,,,8,6,7,5,5,5,3,5,3,3,3,2,2,111,111,111,2,3,5,4,1,3,3,1,111,111,111,1,2,1,4,2,4,6,4,4
12611908,,SERER,,,,111,5,4,4,5,3,2,3,3,3,3,2,3,111,111,111,1,1,2,1,1,3,1,2,2,1,3,3,111,1,4,0,3,4,111,111
8424771,,SERI,25246,,,111,2,2,3,3,1,1,1,111,111,111,1,111,111,111,111,2,111,2,4,1,3,2,2,1,2,2,3,2,111,1,1,1,111,111,111
4196420,,SERRANO,,,,111,2,1,1,2,5,1,1,111,111,111,1,111,111,111,111,111,111,2,2,1,3,3,1,111,111,3,1,2,111,1,0,1,4,2,3
12620356,,SHAKO,,,,111,4,4,5,4,5,2,5,1,3,3,2,2,111,111,111,111,1,2,2,111,3,3,1,2,3,3,1,111,1,4,0,3,4,2,111
4201796,,SHAMBALA,,,,3,5,4,5,4,5,3,5,2,3,3,2,1,111,111,111,1,111,2,1,111,3,3,1,2,3,3,1,2,111,111,0,3,4,111,111
12604740,,SHANGAMA,25290,,,111,5,4,5,5,5,3,5,3,3,3,2,2,111,111,111,111,111,2,1,111,3,3,1,2,3,3,111,111,1,111,0,2,4,1,111
12618308,,SHANTUNG,22056,,,8,5,7,5,5,4,2,5,1,3,1,2,2,111,111,111,2,111,5,4,1,3,3,1,2,3,3,1,3,111,3,0,5,6,111,4
12582980,,SHASTA,,,,1,2,1,2,2,2,1,1,111,111,111,1,1,111,111,111,2,111,2,3,1,3,2,2,2,3,3,3,2,2,3,0,2,4,1,3
37956,,SHAVANTE,,,,3,2,1,2,2,4,1,3,3,111,111,1,1,111,111,111,1,3,1,2,1,1,3,1,1,2,2,3,2,111,1,0,1,2,1,2
8412996,,SHAWIYA,,,,111,2,8,4,5,5,3,6,3,3,3,111,111,111,111,111,2,111,2,4,1,3,3,1,2,3,3,3,111,111,111,0,111,111,4,111
12619844,,SHAWNEE,,,,111,2,2,4,2,3,1,3,3,111,111,1,3,111,111,111,2,1,4,3,1,3,3,1,1,2,3,3,1,1,2,0,2,4,4,3
12100,,SHERBRO,,,,111,5,4,4,5,3,2,3,1,3,1,2,1,111,111,111,111,111,2,2,1,3,1,1,111,111,111,111,2,111,111,0,3,111,2,111
51266,,SHERENTE,,,,111,5,3,3,2,4,1,3,1,111,111,1,1,111,111,111,1,111,4,3,3,3,3,1,111,111,111,1,1,1,1,2,1,4,1,2
51012,,SHERPA,25378,,,4,2,7,5,5,5,4,5,3,3,3,2,2,111,111,111,2,1,5,5,111,3,3,1,2,3,3,3,1,1,4,0,3,2,1,111
14729796,,SHETLAND,25389,,,8,5,3,5,5,4,4,5,3,3,3,2,2,111,111,111,2,2,5,4,3,2,2,2,2,2,2,3,3,2,3,0,3,1,4,111
4209476,,SHILA,25400,,,111,111,3,5,4,2,2,111,111,111,111,111,111,111,111,111,111,111,1,3,3,1,1,1,2,1,1,111,2,111,111,0,111,111,111,111
23107,,SHILUK,25411,,,5,4,4,4,4,4,2,3,3,3,3,2,2,111,111,111,1,2,2,1,111,3,3,1,2,3,3,1,3,1,4,2,2,6,2,111
4207684,,SHIRIANA,,,,2,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,2,111,1,3,1,1,2,2,111,111,111,2,2,111,1,0,1,2,111,111
41283,,SHLUH,25444,,,111,4,8,4,5,5,3,6,3,3,3,2,3,111,111,111,2,3,2,4,1,3,3,1,2,2,2,1,111,1,1,2,2,6,4,111
8402500,,SHOGO,,,,111,5,4,4,4,4,2,3,2,2,1,111,111,111,111,111,2,1,2,1,111,1,1,1,111,111,111,1,111,111,111,0,1,4,111,111
52547,,SHONA,25466,,,3,4,4,4,4,4,2,3,3,3,3,2,2,111,111,111,1,111,2,1,111,3,2,2,2,3,3,1,1,1,3,0,3,4,4,4
4196932,,SHUSWAP,,,,3,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,1,3,3,2,1,3,2,2,1,2,111,3,2,111,2,0,2,4,1,3
8411716,,SHUWA,10772,,,111,1,5,4,4,5,4,3,3,3,3,111,111,111,111,111,1,111,2,2,111,3,3,1,111,111,3,3,111,111,111,0,3,4,4,111
13124,,SIA,,,,4,5,3,5,4,5,1,6,3,111,111,1,3,111,111,111,2,111,4,4,3,2,1,1,2,3,2,2,1,1,1,0,1,6,2,111
4207172,,SIANE,,,,4,3,4,4,4,5,2,4,1,1,111,1,1,111,111,111,1,1,2,111,111,1,3,1,2,3,2,1,2,1,2,0,1,5,1,111
2148164,,SICILY,25543; 62496; 62410; 62495; 62497,,,7,5,7,4,5,2,2,5,3,2,2,2,3,111,111,111,2,3,5,4,1,3,1,2,2,2,2,2,111,1,4,0,4,6,4,111
8409924,,SIDAMO,25554,,,111,5,4,5,4,5,3,5,1,3,3,2,2,111,111,111,111,3,2,1,111,3,3,1,2,3,3,3,111,1,111,0,2,111,2,111
43075,,SIMBOESE,25587,,,111,111,3,5,5,3,2,111,111,111,111,111,111,111,111,111,111,111,2,3,3,2,2,2,111,111,111,1,2,111,111,0,111,111,111,111
2114,,SINDHI,25598,,,8,5,8,5,5,3,3,6,3,3,3,2,3,111,111,111,2,3,2,3,1,3,3,1,2,3,111,2,3,111,4,0,4,111,4,111
30019,,SINHALESE,62316,,,8,5,8,5,5,4,3,6,3,3,3,2,3,111,111,111,2,1,5,4,3,3,2,2,2,2,2,3,2,111,5,2,4,111,111,111
4197188,,SINKAIETK,,,,2,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,2,2,3,2,111,2,2,2,1,2,2,2,2,111,1,0,1,4,2,3
8389188,,SINKYONE,,,,2,5,1,2,2,2,1,1,111,111,111,1,1,111,111,111,2,1,2,3,1,2,2,2,1,2,2,3,2,2,2,0,1,4,3,3
6329156,,SIO,25653,,,5,5,6,5,4,2,2,4,1,1,111,1,3,111,111,111,111,111,2,4,3,3,2,2,111,111,111,1,2,1,2,0,1,4,111,111
46658,,SIRIONO,25675,,,1,2,2,2,1,4,1,3,3,111,111,1,3,111,111,111,2,1,4,2,1,1,2,2,1,2,2,1,1,111,1,1,1,4,2,2
29762,,SIUAI,,,,111,4,4,3,4,5,2,4,1,1,111,1,2,111,111,111,2,2,2,3,3,1,1,1,2,1,2,1,2,1,2,1,1,5,1,111
68,,SIUSLAW,,,,111,5,2,4,2,1,1,1,111,111,111,1,111,111,111,111,1,111,2,3,1,3,2,2,111,111,3,3,2,2,3,0,1,5,111,3
58947,,SIVOKAKMEI,,,,3,5,2,5,3,1,1,1,111,111,111,1,3,111,111,111,2,111,1,4,2,3,2,2,111,111,111,1,2,1,111,0,1,111,111,2
63042,,SIWANS,,,,6,6,4,5,5,5,3,6,2,3,3,1,3,111,111,111,111,3,2,3,1,3,3,1,2,2,2,2,3,111,111,2,2,1,4,4
12631876,,SLAVE,,,,2,2,2,4,1,2,1,1,111,111,111,1,3,111,111,111,2,1,1,2,111,3,2,2,1,2,2,3,2,111,1,0,1,2,2,3
2146116,,SLOVAKIA,25752,,,8,5,7,5,4,4,3,5,3,3,3,2,1,111,111,111,2,1,5,4,1,3,2,2,2,3,3,2,2,2,4,0,4,6,4,2
2148420,,SMALL NAMBA,25763,,,1,5,4,4,4,5,2,4,1,1,111,1,2,111,111,111,2,2,2,2,111,3,3,1,111,111,111,1,111,1,2,0,1,4,1,1
38977,,SOMALI,25818,,,1,1,5,5,5,5,4,5,3,3,3,2,2,111,111,111,1,2,2,1,1,3,3,1,2,2,2,1,3,111,4,2,3,6,4,4
31044,,SOMBA,30113,,,111,5,4,5,5,5,3,3,3,3,1,111,111,111,111,111,111,1,1,1,1,3,3,1,2,3,3,1,111,1,2,0,1,111,111,111
4212548,,SONGE,,,,111,6,4,5,4,4,2,3,1,2,1,2,1,111,111,111,111,1,2,1,111,3,3,1,2,3,3,3,111,1,3,0,1,4,2,111
62530,,SONGHAI,,,,7,5,4,5,5,3,3,5,3,3,3,2,3,111,111,111,111,2,2,3,3,3,3,1,2,2,2,3,2,1,5,2,4,4,4,111
12597316,,SONGO,,,,111,5,4,4,3,4,2,3,1,2,1,111,1,111,111,111,1,111,2,1,111,1,1,1,2,1,1,3,2,1,2,0,2,4,111,111
8398660,,SONGOLA,,,,111,5,2,4,3,1,1,3,2,2,1,2,3,111,111,111,1,111,2,1,111,3,3,1,111,111,111,1,2,1,2,0,2,4,2,3
8417860,,SONINKE,,,,111,5,4,4,5,5,2,3,3,3,3,2,3,111,111,111,111,3,2,1,1,3,3,1,2,3,2,3,111,1,4,0,3,111,4,111
4211524,,SONJO,,,,5,5,4,5,5,5,2,6,3,2,2,2,2,111,111,111,111,3,2,3,3,3,3,1,2,3,3,1,111,1,4,0,1,6,111,111
8426308,,SOROMADJA,,,,2,2,1,1,3,4,1,4,2,1,111,1,1,111,111,111,1,111,1,3,3,3,3,1,111,111,111,1,2,1,1,0,1,1,2,111
8427331,,SOTHO,25917,,,4,4,4,4,4,5,3,5,3,3,3,2,1,111,111,111,111,111,2,1,111,3,3,1,1,2,3,3,2,1,3,2,4,4,1,111
8389956,,SOUTH POMO,30104,,,111,2,1,2,2,2,1,1,111,111,111,1,111,111,111,111,111,111,4,4,1,1,2,2,1,2,2,3,1,111,2,0,1,4,111,3
40260,,SPAN.BASQUE,11804,,,8,6,7,5,5,4,3,5,3,3,3,2,3,111,111,111,2,2,5,4,3,3,2,2,2,2,2,3,3,2,4,0,4,6,4,4
4198724,,SPRING VAL,,,,1,2,1,1,2,5,1,6,3,111,111,1,1,111,111,111,2,111,4,3,3,2,2,2,111,111,111,3,2,111,1,0,1,111,111,3
8449347,,SQUAMISH,,,,111,2,2,3,2,1,1,1,111,111,111,1,3,111,111,111,2,3,2,2,1,3,2,2,111,111,3,3,2,2,3,0,1,1,1,3
65347,,STALO,,,,1,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,2,3,3,2,1,3,2,2,1,2,2,3,2,2,4,0,1,2,1,3
4233028,,STAR MT.PAPU,,,,111,111,3,4,3,4,2,111,111,111,111,111,111,111,111,111,111,111,2,3,3,3,2,2,111,111,111,3,2,111,111,0,111,111,111,111
8438852,,STRPCI,26159,,,4,2,7,5,4,4,3,5,3,2,2,2,1,111,111,111,2,1,5,4,1,3,0,111,2,3,3,1,111,1,3,0,4,6,4,111
5955,,SUBANUN,,,,1,5,4,5,5,5,2,3,3,1,111,111,2,111,111,111,2,111,2,3,3,2,2,2,1,2,2,3,2,2,1,1,1,1,1,111
4229444,,SUGBUHANON,,,,8,5,8,5,5,3,2,6,3,3,1,2,2,111,111,111,2,111,2,4,3,2,2,2,2,2,2,3,3,111,4,0,5,6,4,111
12596804,,SUKU,,,,2,5,4,4,3,4,1,3,1,2,1,2,1,111,111,111,1,111,2,1,111,3,1,2,2,1,1,3,2,1,4,0,4,4,2,111
16196,,SUKUMA,30175,,,111,5,4,5,5,5,3,5,3,3,3,2,1,111,111,111,1,1,2,1,111,3,2,2,2,3,111,3,1,1,4,0,3,6,2,111
10521412,,SUMBANESE,62299,,,111,6,8,5,4,5,2,6,3,3,1,2,1,111,111,111,2,111,3,3,2,3,3,1,2,3,3,1,111,1,4,0,2,4,111,111
37700,,SUMBAWANESE,26225,,,5,2,4,5,4,4,2,3,3,3,1,2,2,111,111,111,2,111,4,111,111,2,2,2,111,111,111,3,3,2,1,0,3,6,4,111
4212036,,SUMBWA,,,,111,5,4,5,4,5,2,5,2,2,1,2,1,111,111,111,1,1,2,1,111,3,3,1,2,3,3,111,2,1,4,0,3,4,2,111
14148,,SUNDI,,,,2,5,4,4,4,4,2,3,2,2,1,2,1,111,111,111,2,111,2,1,1,1,1,1,111,111,1,1,111,111,111,0,2,4,111,111
12617028,,SURI,,,,111,5,4,5,4,4,3,3,3,3,3,2,111,111,111,111,111,111,2,1,111,3,3,1,111,111,111,3,111,1,111,0,2,4,2,111
12612164,,SUSU,,,,111,5,4,5,4,4,2,3,3,3,3,2,3,111,111,111,111,111,2,2,1,3,3,1,2,3,3,1,2,1,111,0,2,111,111,111
12608324,,SVAN,62462,,,111,5,7,5,4,4,3,5,3,3,3,111,111,111,111,111,111,111,2,4,1,3,3,1,2,3,3,1,111,111,111,0,111,1,4,111
16448,,SWAZI,19023,,,111,4,4,4,4,5,2,3,3,3,3,2,1,111,111,111,1,111,2,1,1,3,3,1,2,3,3,1,2,1,3,0,4,4,1,111
1090,,SYRIANS,26346,,,8,5,8,5,5,5,3,6,3,3,3,2,3,111,111,111,2,3,2,3,1,3,3,1,111,111,111,3,3,111,111,0,3,6,4,4
14730052,,TADJIK,26357,,,3,5,8,5,5,5,2,6,3,3,3,2,3,111,111,111,2,3,2,3,1,3,3,1,2,3,111,1,3,1,4,0,3,6,4,111
47171,,TAGBANUA,26379,,,111,5,4,5,4,4,2,3,3,3,1,2,2,111,111,111,2,111,1,3,3,1,2,2,2,2,2,2,3,2,4,0,1,1,111,111
12586052,,TAGOTOKA,26390,,,111,2,1,2,2,2,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,2,2,2,111,111,111,111,111,111,1,0,1,2,111,3
10533956,,TAHITI,26401,,,111,5,6,5,5,2,2,4,2,1,111,1,3,111,111,111,111,1,4,3,3,2,2,2,111,111,111,3,2,1,3,0,3,4,1,111
62787,,TAHLTAN,,,,111,2,2,4,1,2,1,1,111,111,111,1,3,111,111,111,1,1,2,3,3,1,1,1,111,111,1,3,111,1,3,0,1,4,2,3
4230468,,TAINO,,,,111,5,3,4,4,3,1,6,1,111,111,1,1,111,111,111,111,1,2,3,1,3,111,111,111,111,1,111,111,2,4,0,3,4,2,2
4194372,,TAKELMA,,,,111,2,1,2,2,2,1,1,111,111,111,1,1,111,111,111,111,3,2,2,1,3,2,2,111,111,2,3,111,111,3,0,1,1,111,2
8425283,,TALAMANCA,,,,111,5,3,4,4,3,1,3,3,111,111,1,2,111,111,111,2,1,1,4,3,2,1,1,1,2,2,3,2,1,1,2,1,111,3,1
58434,,TALLENSI,,,,5,5,4,4,5,5,2,5,3,3,3,2,3,111,111,111,2,1,2,1,1,3,1,2,2,3,3,1,2,1,3,1,1,3,1,3
12354,,TAMIL,30099,,,8,5,8,5,5,3,2,6,3,3,3,2,3,111,111,111,2,111,5,3,1,3,3,1,111,111,3,3,2,111,5,0,4,111,111,111
8451139,,TANAINA,,,,111,5,2,4,2,1,1,1,111,111,111,1,3,111,111,111,2,3,1,2,1,3,1,1,1,2,2,3,2,1,3,0,1,4,1,3
4163,,TANALA,26522,,,3,5,4,5,5,3,2,6,3,3,3,2,2,111,111,111,2,1,4,1,1,3,1,2,2,3,2,1,2,1,4,2,2,6,2,4
50756,,TANDROY,26533,,,111,2,4,3,5,4,3,3,3,3,3,2,2,111,111,111,2,1,2,1,111,3,3,1,2,3,3,2,2,1,4,0,2,4,2,4
4234308,,TANGA,62590,,,111,5,6,5,5,2,2,4,1,1,111,1,2,111,111,111,1,111,2,3,3,1,1,1,111,111,111,1,2,1,1,0,1,111,111,111
42563,,TANIMBARES,,,,111,5,4,4,4,3,2,3,1,1,111,2,1,111,111,111,1,111,2,3,1,3,3,1,2,3,3,3,2,1,4,1,2,4,111,111
10522692,,TANNESE,26566,,,111,5,4,5,5,3,2,4,1,1,111,1,2,111,111,111,1,111,2,3,3,3,3,1,2,3,3,1,2,1,3,0,2,4,111,111
8424515,,TAOS,26577,,,5,5,3,5,3,5,1,5,3,111,111,1,3,111,111,111,2,1,4,4,3,2,2,2,111,111,111,2,3,2,1,1,1,6,111,3
15939,,TAPIRAPE,26588,,,3,5,3,4,4,2,1,3,1,111,111,1,3,111,111,111,1,3,4,4,1,1,2,2,111,111,111,2,2,2,1,1,1,111,1,2
42562,,TARAHUMARA,26599,,,111,5,3,4,4,5,1,5,3,111,111,1,3,111,111,111,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,6,4,4
